1187) Scaler: Standard, classifier: PA-I--3, mean: 0.7541488154131364, class wrong: [0.04203125, 0.13747252747252747, 1.0, 1.0]
154) Scaler: MaxAbs, classifier: SGD-hu-n--4, mean: 0.5595583530364551, class wrong: [0.24359375, 0.599811616954474, 0.9198630136986303, 0.8908080808080807]
563) Scaler: MinMax, classifier: Perceptron-e--2, mean: 0.5589568774995447, class wrong: [0.24656249999999996, 0.6096938775510204, 0.8582424750722206, 0.9963636363636365]
562) Scaler: MinMax, classifier: Perceptron-l2--2, mean: 0.5589568774995447, class wrong: [0.24656249999999996, 0.6096938775510204, 0.8582424750722206, 0.9963636363636365]
99) Scaler: MaxAbs, classifier: SGD-sh-n-0, mean: 0.5582785400075946, class wrong: [0.29953125, 0.5421350078492935, 0.7959696207250022, 0.7986868686868687]
120) Scaler: MaxAbs, classifier: SGD-p-n-1, mean: 0.5564062573459981, class wrong: [0.18343749999999998, 0.7812271062271063, 0.921372658652502, 1.0]
45) Scaler: MaxAbs, classifier: SGD-p-l1--2, mean: 0.5556365608256697, class wrong: [0.29765625, 0.5731187859759289, 0.7615599664523345, 0.8518518518518519]
236) Scaler: MaxAbs, classifier: SGD-sei-n-1, mean: 0.5523741282403806, class wrong: [0.24281250000000001, 0.6079539508110937, 0.9222439660795825, 1.0]
1305) Scaler: None, classifier: SGD-p-l1-1, mean: 0.551485522153232, class wrong: [0.21453125, 0.741360544217687, 0.8736138290932811, 1.0]
1301) Scaler: None, classifier: SGD-h-l1-1, mean: 0.551485522153232, class wrong: [0.21453125, 0.741360544217687, 0.8736138290932811, 1.0]
110) Scaler: MaxAbs, classifier: SGD-p-l2-1, mean: 0.5502478929348672, class wrong: [0.20390625, 0.775130821559393, 0.8839576926661075, 1.0]
508) Scaler: MinMax, classifier: SGD-sei-l1-0, mean: 0.548155179848136, class wrong: [0.13625, 1.0, 0.9136986301369865, 0.9444444444444444]
146) Scaler: MaxAbs, classifier: SGD-hu-l2--4, mean: 0.5461431257925073, class wrong: [0.24453125000000003, 0.6774568288854004, 0.9370189171559036, 0.8111784511784512]
819) Scaler: Robust, classifier: SGD-ei-n-0, mean: 0.5447307965111923, class wrong: [0.27390624999999996, 0.5968628990057562, 0.8725188705619233, 0.9543771043771045]
1316) Scaler: None, classifier: SGD-h-n-1, mean: 0.5375100071285881, class wrong: [0.22859375, 0.7480219780219781, 0.9023762929829466, 1.0]
1320) Scaler: None, classifier: SGD-p-n-1, mean: 0.5375100071285881, class wrong: [0.22859375, 0.7480219780219781, 0.9023762929829466, 1.0]
1334) Scaler: None, classifier: SGD-sh-e-2, mean: 0.5374355027736342, class wrong: [0.41703124999999996, 0.42395866038723184, 0.6199049482806822, 0.7131649831649832]
995) Scaler: Standard, classifier: SGD-p-e-0, mean: 0.5372539657413428, class wrong: [0.20203125000000002, 0.8367346938775511, 0.9, 1.0]
1136) Scaler: Standard, classifier: SGD-sei-n-1, mean: 0.5337258454606632, class wrong: [0.38390625, 0.43124803767660913, 0.6973161867486721, 0.9393939393939394]
1128) Scaler: Standard, classifier: SGD-sei-l2-1, mean: 0.532242837679673, class wrong: [0.3184375, 0.5618210361067504, 0.7979591836734694, 1.0]
1133) Scaler: Standard, classifier: SGD-sl-n-1, mean: 0.5321396554489481, class wrong: [0.4021875, 0.36938252223966506, 0.7073711676451403, 0.9486868686868688]
703) Scaler: Robust, classifier: SGD-mh-l1-1, mean: 0.531515226247891, class wrong: [0.2, 0.8, 1.0, 1.0]
1105) Scaler: Standard, classifier: SGD-sl-l1-0, mean: 0.5289419945593037, class wrong: [0.19624999999999998, 0.9204081632653061, 0.8755102040816327, 1.0]
1129) Scaler: Standard, classifier: SGD-sl-e-1, mean: 0.5267946096775634, class wrong: [0.2, 0.9, 0.9, 1.0]
1166) Scaler: Standard, classifier: Perceptron-l2--1, mean: 0.526433872312642, class wrong: [0.33437500000000003, 0.5568524332810048, 0.7886497064579256, 0.9631649831649831]
1167) Scaler: Standard, classifier: Perceptron-e--1, mean: 0.526433872312642, class wrong: [0.33437500000000003, 0.5568524332810048, 0.7886497064579256, 0.9631649831649831]
143) Scaler: MaxAbs, classifier: SGD-ei-l1--4, mean: 0.5219208855535528, class wrong: [0.28484375, 0.6692961800104656, 0.8775696580001865, 0.9872727272727273]
269) Scaler: MaxAbs, classifier: Perceptron-l1--0, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
1169) Scaler: Standard, classifier: Perceptron-l1--0, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
1173) Scaler: Standard, classifier: Perceptron-l1-1, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
569) Scaler: MinMax, classifier: Perceptron-l1--0, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
873) Scaler: Robust, classifier: Perceptron-l1-1, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
869) Scaler: Robust, classifier: Perceptron-l1--0, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
573) Scaler: MinMax, classifier: Perceptron-l1-1, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
273) Scaler: MaxAbs, classifier: Perceptron-l1-1, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
565) Scaler: MinMax, classifier: Perceptron-l1--1, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
877) Scaler: Robust, classifier: Perceptron-l1-2, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
577) Scaler: MinMax, classifier: Perceptron-l1-2, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
1473) Scaler: None, classifier: Perceptron-l1-1, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
1477) Scaler: None, classifier: Perceptron-l1-2, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
1177) Scaler: Standard, classifier: Perceptron-l1-2, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
277) Scaler: MaxAbs, classifier: Perceptron-l1-2, mean: 0.5181520138271264, class wrong: [0.2, 0.9, 1.0, 0.9]
1018) Scaler: Standard, classifier: SGD-mh-n-1, mean: 0.5170447779525428, class wrong: [0.43703125, 0.34383568812140236, 0.7059220948653434, 0.921111111111111]
683) Scaler: Robust, classifier: SGD-mh-l1-0, mean: 0.5147784693854744, class wrong: [0.19890625, 0.9923469387755102, 0.8953871959742801, 0.9236363636363636]
696) Scaler: Robust, classifier: SGD-h-n-0, mean: 0.5147638477169115, class wrong: [0.3271875000000001, 0.6035400313971742, 0.853853322150778, 0.9251178451178452]
1007) Scaler: Standard, classifier: SGD-l-l2-1, mean: 0.5114311833421914, class wrong: [0.2925, 0.7255102040816327, 0.8375221321405274, 1.0]
867) Scaler: Robust, classifier: Perceptron-e--1, mean: 0.5105856647535127, class wrong: [0.28390625, 0.711585557299843, 0.9101714658466126, 0.9759932659932661]
866) Scaler: Robust, classifier: Perceptron-l2--1, mean: 0.5105856647535127, class wrong: [0.28390625, 0.711585557299843, 0.9101714658466126, 0.9759932659932661]
262) Scaler: MaxAbs, classifier: Perceptron-l2--2, mean: 0.5086523076805411, class wrong: [0.29125, 0.7947043432757719, 0.8075901593514118, 0.9]
263) Scaler: MaxAbs, classifier: Perceptron-e--2, mean: 0.5086523076805411, class wrong: [0.29125, 0.7947043432757719, 0.8075901593514118, 0.9]
1171) Scaler: Standard, classifier: Perceptron-e--0, mean: 0.5061607262339287, class wrong: [0.22562500000000002, 0.945332286760858, 0.8899310409095145, 0.9563636363636363]
1174) Scaler: Standard, classifier: Perceptron-l2-1, mean: 0.5061607262339287, class wrong: [0.22562500000000002, 0.945332286760858, 0.8899310409095145, 0.9563636363636363]
1170) Scaler: Standard, classifier: Perceptron-l2--0, mean: 0.5061607262339287, class wrong: [0.22562500000000002, 0.945332286760858, 0.8899310409095145, 0.9563636363636363]
1175) Scaler: Standard, classifier: Perceptron-e-1, mean: 0.5061607262339287, class wrong: [0.22562500000000002, 0.945332286760858, 0.8899310409095145, 0.9563636363636363]
1178) Scaler: Standard, classifier: Perceptron-l2-2, mean: 0.5061607262339287, class wrong: [0.22562500000000002, 0.945332286760858, 0.8899310409095145, 0.9563636363636363]
1179) Scaler: Standard, classifier: Perceptron-e-2, mean: 0.5061607262339287, class wrong: [0.22562500000000002, 0.945332286760858, 0.8899310409095145, 0.9563636363636363]
75) Scaler: MaxAbs, classifier: SGD-p-e--1, mean: 0.505813067154696, class wrong: [0.3056249999999999, 0.7713710099424386, 0.8294800111825552, 0.8093265993265992]
1391) Scaler: None, classifier: SGD-ei-l1--1, mean: 0.5028021472118664, class wrong: [0.35515625, 0.5316980638409209, 0.9349315068493151, 0.8672727272727272]
410) Scaler: MinMax, classifier: SGD-p-l2-1, mean: 0.5013508403735374, class wrong: [0.2615625, 0.8512611198325484, 0.8764281054887707, 1.0]
375) Scaler: MinMax, classifier: SGD-p-e--1, mean: 0.5011294978274805, class wrong: [0.308125, 0.7444662480376765, 0.8780821917808218, 0.8374410774410773]
700) Scaler: Robust, classifier: SGD-p-n-0, mean: 0.500877997256374, class wrong: [0.36015625, 0.6045682888540032, 0.8095657441058617, 0.9176094276094278]
1017) Scaler: Standard, classifier: SGD-l-n-1, mean: 0.5008417596864961, class wrong: [0.45406250000000004, 0.3652668759811617, 0.7175659304817819, 0.9212121212121213]
1125) Scaler: Standard, classifier: SGD-sl-l2-1, mean: 0.497793653094387, class wrong: [0.37359374999999995, 0.5790947148090005, 0.7775510204081633, 1.0]
1423) Scaler: None, classifier: SGD-ei-l1-1, mean: 0.49223013401920845, class wrong: [0.40390625, 0.45608058608058605, 0.8473488025347125, 1.0]
824) Scaler: Robust, classifier: SGD-sei-l1-1, mean: 0.4919198505253476, class wrong: [0.32156250000000003, 0.6739795918367346, 0.9217687074829932, 0.990909090909091]
1117) Scaler: Standard, classifier: SGD-sl-n-0, mean: 0.4878724997423805, class wrong: [0.40843749999999995, 0.5372448979591836, 0.7886963004379834, 0.8972053872053871]
707) Scaler: Robust, classifier: SGD-l-l2-1, mean: 0.48779357776500565, class wrong: [0.32078125, 0.7469701726844583, 0.8524927779330909, 1.0]
1374) Scaler: None, classifier: SGD-hu-l1--2, mean: 0.4860283646690465, class wrong: [0.3234375, 0.7270408163265306, 0.9746575342465753, 0.746026936026936]
265) Scaler: MaxAbs, classifier: Perceptron-l1--1, mean: 0.48501191720876885, class wrong: [0.2734375, 0.9, 0.9130136986301369, 0.9]
1015) Scaler: Standard, classifier: SGD-p-e-1, mean: 0.48383182856449325, class wrong: [0.3, 0.8, 0.9, 1.0]
405) Scaler: MinMax, classifier: SGD-p-l1-1, mean: 0.48383182856449325, class wrong: [0.3, 0.8, 0.9, 1.0]
115) Scaler: MaxAbs, classifier: SGD-p-e-1, mean: 0.48383182856449325, class wrong: [0.3, 0.8, 0.9, 1.0]
105) Scaler: MaxAbs, classifier: SGD-p-l1-1, mean: 0.48383182856449325, class wrong: [0.3, 0.8, 0.9, 1.0]
715) Scaler: Robust, classifier: SGD-p-e-1, mean: 0.48383182856449325, class wrong: [0.3, 0.8, 0.9, 1.0]
705) Scaler: Robust, classifier: SGD-p-l1-1, mean: 0.48383182856449325, class wrong: [0.3, 0.8, 0.9, 1.0]
1005) Scaler: Standard, classifier: SGD-p-l1-1, mean: 0.48383182856449325, class wrong: [0.3, 0.8, 0.9, 1.0]
415) Scaler: MinMax, classifier: SGD-p-e-1, mean: 0.48383182856449325, class wrong: [0.3, 0.8, 0.9, 1.0]
710) Scaler: Robust, classifier: SGD-p-l2-1, mean: 0.48367834830174, class wrong: [0.34390624999999997, 0.7076609105180534, 0.8333752679153854, 1.0]
1134) Scaler: Standard, classifier: SGD-hu-n-1, mean: 0.481259711113626, class wrong: [0.46203125000000006, 0.409683411826269, 0.7591743546733762, 0.9286195286195287]
746) Scaler: Robust, classifier: SGD-hu-l2--4, mean: 0.48075125038499655, class wrong: [0.3793749999999999, 0.6760491889063317, 0.8131395023762928, 0.8089562289562288]
1132) Scaler: Standard, classifier: SGD-sei-e-1, mean: 0.47952002924138454, class wrong: [0.3, 0.9, 0.8, 1.0]
85) Scaler: MaxAbs, classifier: SGD-p-l1-0, mean: 0.47905145813194905, class wrong: [0.3, 0.9, 0.8, 1.0]
385) Scaler: MinMax, classifier: SGD-p-l1-0, mean: 0.47905145813194905, class wrong: [0.3, 0.9, 0.8, 1.0]
395) Scaler: MinMax, classifier: SGD-p-e-0, mean: 0.47905145813194905, class wrong: [0.3, 0.9, 0.8, 1.0]
95) Scaler: MaxAbs, classifier: SGD-p-e-0, mean: 0.47905145813194905, class wrong: [0.3, 0.9, 0.8, 1.0]
1010) Scaler: Standard, classifier: SGD-p-l2-1, mean: 0.4775735611069292, class wrong: [0.353125, 0.7204081632653061, 0.8191314882117229, 1.0]
1382) Scaler: None, classifier: SGD-hu-e--2, mean: 0.47678677209800713, class wrong: [0.32640624999999995, 0.8051020408163264, 0.9040816326530612, 0.8]
1127) Scaler: Standard, classifier: SGD-ei-l2-1, mean: 0.476425589639564, class wrong: [0.35906249999999995, 0.7076530612244898, 0.8184092815208274, 1.0]
965) Scaler: Standard, classifier: SGD-p-l1--1, mean: 0.4746530889157864, class wrong: [0.36828125, 0.7418367346938776, 0.744991147143789, 1.0]
754) Scaler: Robust, classifier: SGD-hu-n--4, mean: 0.4736442187583728, class wrong: [0.39953124999999995, 0.6156671899529043, 0.8322523529959931, 0.8738047138047138]
1016) Scaler: Standard, classifier: SGD-h-n-1, mean: 0.47335319493241756, class wrong: [0.4892187499999999, 0.4112742019884877, 0.7100736184884913, 0.8864983164983166]
517) Scaler: MinMax, classifier: SGD-sl-n-0, mean: 0.4711339213314433, class wrong: [0.396875, 0.6203819989534275, 0.8190802348336594, 0.9685185185185186]
1152) Scaler: Standard, classifier: SGD-sei-n-2, mean: 0.4709289985714332, class wrong: [0.48749999999999993, 0.4317189952904238, 0.7018730779983227, 0.9009090909090908]
1006) Scaler: Standard, classifier: SGD-h-l2-1, mean: 0.46475330413465726, class wrong: [0.37906249999999997, 0.7071428571428571, 0.8142996924797317, 1.0]
1434) Scaler: None, classifier: SGD-hu-n-1, mean: 0.46362889914352234, class wrong: [0.44750000000000006, 0.5459785452642596, 0.7388547199701799, 1.0]
1366) Scaler: None, classifier: SGD-hu-e--6, mean: 0.46293294274728625, class wrong: [0.33968750000000003, 0.7821402407116693, 0.9, 1.0]
1020) Scaler: Standard, classifier: SGD-p-n-1, mean: 0.46284385907669473, class wrong: [0.5015625, 0.42964678178963894, 0.7012114434815022, 0.8992255892255894]
849) Scaler: Robust, classifier: SGD-sl-n-2, mean: 0.46149679592992515, class wrong: [0.45093749999999994, 0.5630350601779173, 0.7305283757338552, 0.9614478114478116]
1402) Scaler: None, classifier: SGD-hu-n--1, mean: 0.46020405181352136, class wrong: [0.393125, 0.7793746729461015, 0.787531450936539, 0.7332996632996632]
1126) Scaler: Standard, classifier: SGD-hu-l2-1, mean: 0.4593523596221269, class wrong: [0.38890625, 0.7051020408163265, 0.8122448979591838, 1.0]
1399) Scaler: None, classifier: SGD-ei-e--1, mean: 0.4590144852398674, class wrong: [0.43453125000000004, 0.5224489795918368, 0.8599757711303699, 1.0]
1358) Scaler: None, classifier: SGD-hu-l1--6, mean: 0.45900097286372576, class wrong: [0.39828125000000003, 0.5811172161172161, 0.9397306867952662, 1.0]
1135) Scaler: Standard, classifier: SGD-ei-n-1, mean: 0.4586834999217958, class wrong: [0.51328125, 0.43943223443223445, 0.6684651942968969, 0.8938720538720538]
852) Scaler: Robust, classifier: SGD-sei-n-2, mean: 0.4582194984160329, class wrong: [0.46781249999999996, 0.5170879120879122, 0.7558801602832913, 0.922895622895623]
833) Scaler: Robust, classifier: SGD-sl-n-1, mean: 0.45750467723189026, class wrong: [0.46562500000000007, 0.5227498691784407, 0.7572640014910074, 0.9393602693602695]
1359) Scaler: None, classifier: SGD-ei-l1--6, mean: 0.4566963737182118, class wrong: [0.38015625000000003, 0.6525510204081633, 0.9397306867952662, 1.0]
1371) Scaler: None, classifier: SGD-ei-n--6, mean: 0.4566963737182118, class wrong: [0.38015625000000003, 0.6525510204081633, 0.9397306867952662, 1.0]
826) Scaler: Robust, classifier: SGD-hu-l2-1, mean: 0.45357832831794004, class wrong: [0.38765625, 0.725541601255887, 0.8313344515888547, 1.0]
1149) Scaler: Standard, classifier: SGD-sl-n-2, mean: 0.4519365147208153, class wrong: [0.5107812500000001, 0.45978283621140764, 0.7032662380020501, 0.8845791245791246]
878) Scaler: Robust, classifier: Perceptron-l2-2, mean: 0.45100035349627526, class wrong: [0.32921875, 0.923469387755102, 0.8769359798714007, 0.9036363636363636]
879) Scaler: Robust, classifier: Perceptron-e-2, mean: 0.45100035349627526, class wrong: [0.32921875, 0.923469387755102, 0.8769359798714007, 0.9036363636363636]
875) Scaler: Robust, classifier: Perceptron-e-1, mean: 0.45100035349627526, class wrong: [0.32921875, 0.923469387755102, 0.8769359798714007, 0.9036363636363636]
870) Scaler: Robust, classifier: Perceptron-l2--0, mean: 0.45100035349627526, class wrong: [0.32921875, 0.923469387755102, 0.8769359798714007, 0.9036363636363636]
874) Scaler: Robust, classifier: Perceptron-l2-1, mean: 0.45100035349627526, class wrong: [0.32921875, 0.923469387755102, 0.8769359798714007, 0.9036363636363636]
871) Scaler: Robust, classifier: Perceptron-e--0, mean: 0.45100035349627526, class wrong: [0.32921875, 0.923469387755102, 0.8769359798714007, 0.9036363636363636]
828) Scaler: Robust, classifier: SGD-sei-l2-1, mean: 0.44812018003304077, class wrong: [0.45109374999999996, 0.5678885400313971, 0.8054421768707483, 1.0]
1411) Scaler: None, classifier: SGD-ei-l2-0, mean: 0.4437619808874828, class wrong: [0.42296875, 0.7478257456828885, 0.7715170999906812, 0.854983164983165]
706) Scaler: Robust, classifier: SGD-h-l2-1, mean: 0.4432600879465336, class wrong: [0.4078125, 0.7214599686028258, 0.8218106420650452, 1.0]
827) Scaler: Robust, classifier: SGD-ei-l2-1, mean: 0.44142945700509717, class wrong: [0.4090625, 0.7214599686028258, 0.8293495480383936, 1.0]
821) Scaler: Robust, classifier: SGD-sl-l1-1, mean: 0.4412454767295865, class wrong: [0.4, 0.7, 0.9, 1.0]
1419) Scaler: None, classifier: SGD-ei-n-0, mean: 0.4403796284383409, class wrong: [0.4325, 0.623992673992674, 0.8921162985742243, 0.9263973063973063]
1435) Scaler: None, classifier: SGD-ei-n-1, mean: 0.4399003457936385, class wrong: [0.46656250000000005, 0.6105389848246991, 0.755679806169043, 0.9509090909090908]
1367) Scaler: None, classifier: SGD-ei-e--6, mean: 0.4398411553076727, class wrong: [0.40109374999999997, 0.7031658817373103, 0.9, 1.0]
1039) Scaler: Standard, classifier: SGD-sh-n-2, mean: 0.4391334630458837, class wrong: [0.5346875000000001, 0.46636839351125065, 0.6821032522598081, 0.880841750841751]
1150) Scaler: Standard, classifier: SGD-hu-n-2, mean: 0.43689793720431547, class wrong: [0.5162500000000001, 0.4995996860282574, 0.733990308452148, 0.8809090909090909]
1012) Scaler: Standard, classifier: SGD-l-e-1, mean: 0.43629084495793585, class wrong: [0.4, 0.8, 0.8, 1.0]
712) Scaler: Robust, classifier: SGD-l-e-1, mean: 0.43629084495793585, class wrong: [0.4, 0.8, 0.8, 1.0]
217) Scaler: MaxAbs, classifier: SGD-sl-n-0, mean: 0.4356530318472571, class wrong: [0.449375, 0.6510596546310833, 0.7986441151803186, 0.9722222222222221]
567) Scaler: MinMax, classifier: Perceptron-e--1, mean: 0.4341574311569971, class wrong: [0.39140625, 0.871938775510204, 0.7925170068027211, 0.9036363636363636]
566) Scaler: MinMax, classifier: Perceptron-l2--1, mean: 0.4341574311569971, class wrong: [0.39140625, 0.871938775510204, 0.7925170068027211, 0.9036363636363636]
834) Scaler: Robust, classifier: SGD-hu-n-1, mean: 0.43334833872859085, class wrong: [0.44984375, 0.6724489795918369, 0.7931460255335011, 0.9489898989898989]
1038) Scaler: Standard, classifier: SGD-mh-n-2, mean: 0.4332388151178459, class wrong: [0.53, 0.4950209314495028, 0.7094352809616997, 0.8718181818181817]
1037) Scaler: Standard, classifier: SGD-l-n-2, mean: 0.4331424785186627, class wrong: [0.52890625, 0.4965384615384615, 0.7148914360264654, 0.8663636363636364]
1040) Scaler: Standard, classifier: SGD-p-n-2, mean: 0.4281252121216963, class wrong: [0.53703125, 0.5042124542124542, 0.7074037834311806, 0.8590572390572391]
1036) Scaler: Standard, classifier: SGD-h-n-2, mean: 0.4256185322829455, class wrong: [0.54234375, 0.4899319727891157, 0.7148727984344422, 0.8754208754208754]
825) Scaler: Robust, classifier: SGD-sl-l2-1, mean: 0.4254540535967764, class wrong: [0.48328125, 0.5923783359497645, 0.7925170068027211, 1.0]
718) Scaler: Robust, classifier: SGD-mh-n-1, mean: 0.4253756365482828, class wrong: [0.47250000000000003, 0.647969649398221, 0.790424937098127, 0.9306060606060607]
1046) Scaler: Standard, classifier: SGD-hu-l2--4, mean: 0.4250657226345368, class wrong: [0.48562500000000003, 0.6422893772893773, 0.7817864131954152, 0.825892255892256]
717) Scaler: Robust, classifier: SGD-l-n-1, mean: 0.42460287388035356, class wrong: [0.471875, 0.6556331763474621, 0.7924424564346286, 0.9194612794612794]
1470) Scaler: None, classifier: Perceptron-l2--0, mean: 0.42269307662905875, class wrong: [0.4, 0.9, 0.8, 0.9]
575) Scaler: MinMax, classifier: Perceptron-e-1, mean: 0.42269307662905875, class wrong: [0.4, 0.9, 0.8, 0.9]
1475) Scaler: None, classifier: Perceptron-e-1, mean: 0.42269307662905875, class wrong: [0.4, 0.9, 0.8, 0.9]
